NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
105138	-1	75347	DIA_EX_HAKO_ASSASSIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_assassin_07_06")	SUBTITLE	У меня есть заказ для тебя.	Ó ěĺí˙ ĺńňü çŕęŕç äë˙ ňĺá˙.
105139	3207	248497	DIA_EX_HAKO_ASSASSIN_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Фраза ВСЕ БУДЕТ ХОРОШО, кажется, является кодовой фразой убийц. Я должен помнить это.	Fraza "WSZYSTKO BĘDZIE DOBRZE" wydaje się być hasłem morderców. Muszę o tym pamiętać.
105140	3207	248498	DIA_EX_HAKO_GETGOLD	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Слушаю, что за заказ?	Ńëóřŕţ, ÷ňî çŕ çŕęŕç?
105141	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_getgold_15_00")	SUBTITLE	Слушаю, что за заказ?	Ńëóřŕţ, ÷ňî çŕ çŕęŕç?
105142	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_getgold_07_01")	SUBTITLE	У Соломона есть золото, много золота.	Ó Ńîëîěîíŕ ĺńňü çîëîňî, ěíîăî çîëîňŕ.
105143	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_getgold_07_02")	SUBTITLE	И благодаря тебе, его стало ЕЩЕ больше.	Č áëŕăîäŕđ˙ ňĺáĺ, ĺăî ńňŕëî ĹŮĹ áîëüřĺ.
105144	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_getgold_15_03")	SUBTITLE	Да, извини.	Äŕ, čçâčíč.
105145	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_getgold_07_04")	SUBTITLE	Если он потеряет золото, то его влияние тоже пропадет, вот увидишь.	Ĺńëč îí ďîňĺđ˙ĺň çîëîňî, ňî ĺăî âëč˙íčĺ ňîćĺ ďđîďŕäĺň, âîň óâčäčřü.
105146	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_getgold_07_05")	SUBTITLE	Ты мало чего замечаешь, потому что ты пытался ладить с ним.	Ňű ěŕëî ÷ĺăî çŕěĺ÷ŕĺřü, ďîňîěó ÷ňî ňű ďűňŕëń˙ ëŕäčňü ń íčě.
105147	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_getgold_07_06")	SUBTITLE	Золото в сундуке Адама.	Çîëîňî â ńóíäóęĺ Ŕäŕěŕ.
105148	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_getgold_07_07")	SUBTITLE	И ключ у него же.	Č ęëţ÷ ó íĺăî ćĺ.
105149	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_getgold_07_08")	SUBTITLE	Если хочешь получить ключ, то придется убить его.	Ĺńëč őî÷ĺřü ďîëó÷čňü ęëţ÷, ňî ďđčäĺňń˙ óáčňü ĺăî.
105150	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_getgold_07_09")	SUBTITLE	Однако, если ты можешь красться и взламывать замки, то есть и другой вариант.	Îäíŕęî, ĺńëč ňű ěîćĺřü ęđŕńňüń˙ č âçëŕěűâŕňü çŕěęč, ňî ĺńňü č äđóăîé âŕđčŕíň.
105151	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_getgold_15_10")	SUBTITLE	Я уже шарился в сундуке.	ß óćĺ řŕđčëń˙ â ńóíäóęĺ.
105152	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_getgold_15_11")	SUBTITLE	Адам забыл свой ключ в нем.	Ŕäŕě çŕáűë ńâîé ęëţ÷ â íĺě.
105153	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_getgold_07_12")	SUBTITLE	Ох, уж этот старый маразматик...	Îő, óć ýňîň ńňŕđűé ěŕđŕçěŕňčę...
105154	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_getgold_07_13")	SUBTITLE	Ну тогда тебе не трудно будет открыть его снова.	Íó ňîăäŕ ňĺáĺ íĺ ňđóäíî áóäĺň îňęđűňü ĺăî ńíîâŕ.
105155	-1	75350	DIA_EX_HAKO_GETGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_getgold_07_14")	SUBTITLE	Приходи ко мне, если у тебя получится. Удачи!	Ďđčőîäč ęî ěíĺ, ĺńëč ó ňĺá˙ ďîëó÷čňń˙. Powodzenia!
105156	3207	248514	DIA_EX_HAKO_GETGOLD_INFO	B_STARTMISSION.FIRSTNOTE	LOG_ADDENTRY.PAR1	Хако хочет, чтобы я украл золото из сундука Адама, чтобы у него больше не было ресурсов для влияния. Только от меня зависит умрет Адам, или я все сделаю по-тихому.	Őŕęî őî÷ĺň, ÷ňîáű ˙ óęđŕë çîëîňî čç ńóíäóęŕ Ŕäŕěŕ, ÷ňîáű ó íĺăî áîëüřĺ íĺ áűëî đĺńóđńîâ äë˙ âëč˙íč˙. Ňîëüęî îň ěĺí˙ çŕâčńčň óěđĺň Ŕäŕě, čëč ˙ âńĺ ńäĺëŕţ ďî-ňčőîěó.
105157	3207	248515	DIA_EX_HAKO_TOOKOVERFORGE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Ты пользуешься кузницей Грона?	Ňű ďîëüçóĺřüń˙ ęóçíčöĺé Ăđîíŕ?
105158	-1	75353	DIA_EX_HAKO_TOOKOVERFORGE_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_tookoverforge_15_00")	SUBTITLE	Ты пользуешься кузницей Грона?	Ňű ďîëüçóĺřüń˙ ęóçíčöĺé Ăđîíŕ?
105159	-1	75353	DIA_EX_HAKO_TOOKOVERFORGE_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_tookoverforge_07_01")	SUBTITLE	Ну да.	No, tak.
105160	-1	75353	DIA_EX_HAKO_TOOKOVERFORGE_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_tookoverforge_07_02")	SUBTITLE	Ну а кто еще там будет работать, когда Грона не стало.	Íó ŕ ęňî ĺůĺ ňŕě áóäĺň đŕáîňŕňü, ęîăäŕ Ăđîíŕ íĺ ńňŕëî.
105161	-1	75353	DIA_EX_HAKO_TOOKOVERFORGE_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_tookoverforge_15_03")	SUBTITLE	Тебе не кажется, это немножко жутким, работать здесь после его смерти.	Ňĺáĺ íĺ ęŕćĺňń˙, ýňî íĺěíîćęî ćóňęčě, đŕáîňŕňü çäĺńü ďîńëĺ ĺăî ńěĺđňč.
105162	-1	75353	DIA_EX_HAKO_TOOKOVERFORGE_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_tookoverforge_07_04")	SUBTITLE	Нет, я же должен как-то зарабатывать.	Íĺň, ˙ ćĺ äîëćĺí ęŕę-ňî çŕđŕáŕňűâŕňü.
105163	-1	75353	DIA_EX_HAKO_TOOKOVERFORGE_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_tookoverforge_07_05")	SUBTITLE	Если честно... Грон был моим заклятым соперником.	Ĺńëč ÷ĺńňíî... Ăđîí áűë ěîčě çŕęë˙ňűě ńîďĺđíčęîě.
105164	-1	75353	DIA_EX_HAKO_TOOKOVERFORGE_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_tookoverforge_07_06")	SUBTITLE	Я не убивал его, но...	ß íĺ óáčâŕë ĺăî, íî...
105165	-1	75353	DIA_EX_HAKO_TOOKOVERFORGE_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_tookoverforge_15_07")	SUBTITLE	Что?	Co?
105166	-1	75353	DIA_EX_HAKO_TOOKOVERFORGE_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_tookoverforge_07_08")	SUBTITLE	Это благодаря мне его убили...	Ýňî áëŕăîäŕđ˙ ěíĺ ĺăî óáčëč...
105167	-1	75353	DIA_EX_HAKO_TOOKOVERFORGE_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_tookoverforge_15_09")	SUBTITLE	Вот значит как.	Âîň çíŕ÷čň ęŕę.
105168	-1	75353	DIA_EX_HAKO_TOOKOVERFORGE_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_tookoverforge_07_10")	SUBTITLE	Мне что умирать с голоду? Я займу место Грона!	Ěíĺ ÷ňî óěčđŕňü ń ăîëîäó? ß çŕéěó ěĺńňî Ăđîíŕ!
105169	3207	248527	DIA_EX_HAKO_TOOKOVERFORGE_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Вот же ты мразь.	Âîň ćĺ ňű ěđŕçü.
105170	3207	248528	DIA_EX_HAKO_TOOKOVERFORGE_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Не вини себя в этом.	Íĺ âčíč ńĺá˙ â ýňîě.
105171	-1	75354	DIA_EX_HAKO_TOOKOVERFORGE_ABSCHAUM	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_tookoverforge_abschaum_15_00")	SUBTITLE	Вот же ты мразь.	Âîň ćĺ ňű ěđŕçü.
105172	-1	75354	DIA_EX_HAKO_TOOKOVERFORGE_ABSCHAUM	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_tookoverforge_abschaum_07_01")	SUBTITLE	Думаю ты не хочешь знать, кем еще я тебя считаю.	Äóěŕţ ňű íĺ őî÷ĺřü çíŕňü, ęĺě ĺůĺ ˙ ňĺá˙ ń÷čňŕţ.
105173	-1	75355	DIA_EX_HAKO_TOOKOVERFORGE_WHYNOT	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_tookoverforge_whynot_15_00")	SUBTITLE	Не вини себя в этом.	Íĺ âčíč ńĺá˙ â ýňîě.
105174	-1	75355	DIA_EX_HAKO_TOOKOVERFORGE_WHYNOT	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_tookoverforge_whynot_07_01")	SUBTITLE	Я знаю, что не виновен. Но что подумают люди, видя, что я занял его место?	ß çíŕţ, ÷ňî íĺ âčíîâĺí. Íî ÷ňî ďîäóěŕţň ëţäč, âčä˙, ÷ňî ˙ çŕí˙ë ĺăî ěĺńňî?
105175	3207	248533	DIA_EX_HAKO_MURDERER	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я думаю ты как-то связан со смертью Грона.	ß äóěŕţ ňű ęŕę-ňî ńâ˙çŕí ńî ńěĺđňüţ Ăđîíŕ.
105176	-1	75358	DIA_EX_HAKO_MURDERER_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_murderer_15_00")	SUBTITLE	Я думаю ты как-то связан со смертью Грона.	ß äóěŕţ ňű ęŕę-ňî ńâ˙çŕí ńî ńěĺđňüţ Ăđîíŕ.
105177	-1	75358	DIA_EX_HAKO_MURDERER_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_murderer_07_01")	SUBTITLE	Я? Только потому, что я сейчас в его кузне?	Ja? Ňîëüęî ďîňîěó, ÷ňî ˙ ńĺé÷ŕń â ĺăî ęóçíĺ?
105178	-1	75358	DIA_EX_HAKO_MURDERER_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_murderer_15_02")	SUBTITLE	А это разве не мотив?	Ŕ ýňî đŕçâĺ íĺ ěîňčâ?
105179	-1	75358	DIA_EX_HAKO_MURDERER_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_murderer_07_03")	SUBTITLE	Я все время провел в таверне.	ß âńĺ âđĺě˙ ďđîâĺë â ňŕâĺđíĺ.
105180	-1	75358	DIA_EX_HAKO_MURDERER_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_murderer_07_04")	SUBTITLE	Я тут не причем.	ß ňóň íĺ ďđč÷ĺě.
105181	-1	75358	DIA_EX_HAKO_MURDERER_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_murderer_07_05")	SUBTITLE	Спроси Карлиуса.	Ńďđîńč Ęŕđëčóńŕ.
105182	3207	248540	DIA_EX_HAKO_MURDERER_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Хако утверждает, что он не имеет никакого отношения к смерти Грона. И сказал, что Карлиус, хозяин таверны, может подтвердить его алиби. Можно ли ему верить?	Hako twierdzi, że nie ma nic wspólnego ze śmiercią Grona. Powiedział, że Carlius, właściciel tawerny, może potwierdzić jego alibi. Czy można mu wierzyć?
105183	3207	248541	DIA_EX_HAKO_PRETRADE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Ты и товары Грона взял?	Ňű č ňîâŕđű Ăđîíŕ âç˙ë?
105184	-1	75361	DIA_EX_HAKO_PRETRADE_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_pretrade_15_00")	SUBTITLE	Ты и товары Грона взял?	Ňű č ňîâŕđű Ăđîíŕ âç˙ë?
105185	-1	75361	DIA_EX_HAKO_PRETRADE_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_pretrade_07_01")	SUBTITLE	Да. Все что Грон продавал, теперь есть у меня.	Tak. Âńĺ ÷ňî Ăđîí ďđîäŕâŕë, ňĺďĺđü ĺńňü ó ěĺí˙.
105186	3207	248544	DIA_EX_HAKO_PRETRADE_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Хако теперь взял товары Грона. Если мне понадобится хороший меч, то нужно будет обратиться к нему.	Hako przejął teraz towary Grona. Jeśli będę potrzebował dobrego miecza, będę musiał się do niego zwrócić.
105187	3207	248545	DIA_EX_HAKO_TRADE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Покажи мне свои товары.	Pokaż mi swoje towary.
105188	-1	75364	DIA_EX_HAKO_TRADE_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_trade_15_00")	SUBTITLE	Покажи мне свои товары.	Pokaż mi, co masz na sprzedaż!
105189	3207	248547	DIA_EX_HAKO_GOTGOLD	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я украл золото Адама.	ß óęđŕë çîëîňî Ŕäŕěŕ.
105190	-1	75367	DIA_EX_HAKO_GOTGOLD_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_gotgold_15_00")	SUBTITLE	Я украл золото Адама.	ß óęđŕë çîëîňî Ŕäŕěŕ.
105191	-1	75367	DIA_EX_HAKO_GOTGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gotgold_07_01")	SUBTITLE	Оставь его себе. Главное, что у Соломона ничего не осталось.	Îńňŕâü ĺăî ńĺáĺ. Ăëŕâíîĺ, ÷ňî ó Ńîëîěîíŕ íč÷ĺăî íĺ îńňŕëîńü.
105192	-1	75367	DIA_EX_HAKO_GOTGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gotgold_07_02")	SUBTITLE	Ну...	Cóż, eee...
105193	-1	75367	DIA_EX_HAKO_GOTGOLD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gotgold_07_03")	SUBTITLE	По крайней мере, ты бы мог вернуть то, что украл у меня!	Ďî ęđŕéíĺé ěĺđĺ, ňű áű ěîă âĺđíóňü ňî, ÷ňî óęđŕë ó ěĺí˙!
105194	3207	248553	DIA_EX_HAKO_GOTGOLD_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Нет, я оставлю золото себе.	Íĺň, ˙ îńňŕâëţ çîëîňî ńĺáĺ.
105195	3207	248554	DIA_EX_HAKO_GOTGOLD_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Ладно. Держи свое золото.	Dobrze. Trzymaj swoje złoto.
105196	-1	75368	DIA_EX_HAKO_GOTGOLD_BACK	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_gotgold_back_15_00")	SUBTITLE	Ладно. Держи свое золото.	Dobra. Trzymaj swoje złoto.
105197	-1	75368	DIA_EX_HAKO_GOTGOLD_BACK	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gotgold_back_07_01")	SUBTITLE	Спасибо. Другие люди услышат о тебе только хорошее.	Dziękuje. Äđóăčĺ ëţäč óńëűřŕň î ňĺáĺ ňîëüęî őîđîřĺĺ.
105198	3207	248557	DIA_EX_HAKO_GOTGOLD_BACK	B_SUCCESSMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Я отдал Хако часть золота из сундука Адама. Мне впервые пришлось кого-то уговаривать взять золото!	ß îňäŕë Őŕęî ÷ŕńňü çîëîňŕ čç ńóíäóęŕ Ŕäŕěŕ. Ěíĺ âďĺđâűĺ ďđčřëîńü ęîăî-ňî óăîâŕđčâŕňü âç˙ňü çîëîňî!
105199	-1	75369	DIA_EX_HAKO_GOTGOLD_KEEP	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_gotgold_keep_15_00")	SUBTITLE	Нет, я оставлю золото себе.	Íĺň, ˙ îńňŕâëţ çîëîňî ńĺáĺ.
105200	-1	75369	DIA_EX_HAKO_GOTGOLD_KEEP	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gotgold_keep_07_01")	SUBTITLE	Жаль.	Wielka szkoda.
105201	-1	75369	DIA_EX_HAKO_GOTGOLD_KEEP	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gotgold_keep_07_02")	SUBTITLE	Я бы позаботился, чтобы о тебе услышали только хорошее.	ß áű ďîçŕáîňčëń˙, ÷ňîáű î ňĺáĺ óńëűřŕëč ňîëüęî őîđîřĺĺ.
105202	3207	248561	DIA_EX_HAKO_GOTGOLD_KEEP	B_SUCCESSMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Я не поделился с Хако золотом из сундука Адама. Мне самому понадобится золото.	ß íĺ ďîäĺëčëń˙ ń Őŕęî çîëîňîě čç ńóíäóęŕ Ŕäŕěŕ. Ěíĺ ńŕěîěó ďîíŕäîáčňń˙ çîëîňî.
105203	3207	248562	DIA_EX_HAKO_PERM2	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Что будешь делать дальше?	Co będziesz dalej robić?
105204	-1	75372	DIA_EX_HAKO_PERM2_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_perm2_15_00")	SUBTITLE	Что будешь делать дальше?	Co zamierzasz zrobić dalej?
105205	-1	75372	DIA_EX_HAKO_PERM2_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_perm2_07_01")	SUBTITLE	Выжду, а потом будет еще один удар.	Âűćäó, ŕ ďîňîě áóäĺň ĺůĺ îäčí óäŕđ.
105206	-1	75372	DIA_EX_HAKO_PERM2_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_perm2_07_02")	SUBTITLE	Вот увидишь.	Âîň óâčäčřü.
105207	-1	75372	DIA_EX_HAKO_PERM2_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_perm2_15_01")	SUBTITLE	И что делать мне?	Č ÷ňî äĺëŕňü ěíĺ?
105208	-1	75372	DIA_EX_HAKO_PERM2_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_perm2_07_03")	SUBTITLE	Присмотри за Родосом.	Ďđčńěîňđč çŕ Đîäîńîě.
105209	3207	248568	DIA_EX_HAKO_PERM2_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	После ограбления Адама у Хако есть планы на еще одно дело. Что это будет, он не сказал. Посоветовал присмотреть за Родосом.	Po obrabowaniu Adama, Hako ma plany co do kolejnej roboty. Nie powiedział, co to będzie. Poradził, by mieć oko na Rodosa.
105210	3208	248569	DIA_EX_DARIA_PERM	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Как дела?	Jak leci?
105211	-1	75378	DIA_EX_DARIA_PERM_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Daria_perm_15_00")	SUBTITLE	Как дела?	Jak się masz?
105212	-1	75378	DIA_EX_DARIA_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_perm_17_01")	SUBTITLE	Этот мерзкий Хако ушел, теперь все гораздо лучше.	Ýňîň ěĺđçęčé Őŕęî óřĺë, ňĺďĺđü âńĺ ăîđŕçäî ëó÷řĺ.
105213	-1	75378	DIA_EX_DARIA_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_perm_17_02")	SUBTITLE	Он был очень груб и не платил по долгам.	Îí áűë î÷ĺíü ăđóá č íĺ ďëŕňčë ďî äîëăŕě.
105214	-1	75378	DIA_EX_DARIA_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_perm_17_03")	SUBTITLE	Хорошо, что все это закончилось, мой муж наконец-то выгнал его.	Őîđîřî, ÷ňî âńĺ ýňî çŕęîí÷čëîńü, ěîé ěóć íŕęîíĺö-ňî âűăíŕë ĺăî.
105215	-1	75381	DIA_EX_DARIA_GRONSDEAD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Gronsdead_17_00")	SUBTITLE	Мой муж...	Ěîé ěóć...
105216	-1	75381	DIA_EX_DARIA_GRONSDEAD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Gronsdead_17_01")	SUBTITLE	Мертв.	Ěĺđňâ.
105217	-1	75381	DIA_EX_DARIA_GRONSDEAD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Gronsdead_17_02")	SUBTITLE	Я очень долго спала, а когда проснулась он уже лежал на полу.	ß î÷ĺíü äîëăî ńďŕëŕ, ŕ ęîăäŕ ďđîńíóëŕńü îí óćĺ ëĺćŕë íŕ ďîëó.
105218	3208	248577	DIA_EX_DARIA_GRONSDEAD_INFO	B_STARTMISSION.FIRSTNOTE	LOG_ADDENTRY.PAR1	Еще одно убийство! На этот раз Грон! Нужно отправиться к Соломону прямо сейчас.	Ĺůĺ îäíî óáčéńňâî! Íŕ ýňîň đŕç Ăđîí! Íóćíî îňďđŕâčňüń˙ ę Ńîëîěîíó ďđ˙ěî ńĺé÷ŕń.
105219	3208	248578	DIA_EX_DARIA_GRONSDEAD_INFO	B_LOGENTRY_QUIET.ENTRY	LOG_ADDENTRY.PAR1	Дарья потеряла всякую надежду. Единственное, что я могу для нее сделать это найти убийцу...	Daria straciła wszelką nadzieję. Jedyne, co mogę dla niej zrobić, to znaleźć mordercę...
105220	-1	75381	DIA_EX_DARIA_GRONSDEAD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Gronsdead_17_03")	SUBTITLE	Я видела, как он страдает, он не мог дышать и задохнулся!	ß âčäĺëŕ, ęŕę îí ńňđŕäŕĺň, îí íĺ ěîă äűřŕňü č çŕäîőíóëń˙!
105221	-1	75381	DIA_EX_DARIA_GRONSDEAD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Gronsdead_17_04")	SUBTITLE	Это был яд!	Ýňî áűë ˙ä!
105222	-1	75381	DIA_EX_DARIA_GRONSDEAD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Gronsdead_17_05")	SUBTITLE	Когда я проснулась, я увидела его лежащим в луже крови!	Ęîăäŕ ˙ ďđîńíóëŕńü, ˙ óâčäĺëŕ ĺăî ëĺćŕůčě â ëóćĺ ęđîâč!
105223	-1	75381	DIA_EX_DARIA_GRONSDEAD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Gronsdead_17_06")	SUBTITLE	Это было убийство!	Ýňî áűëî óáčéńňâî!
105224	-1	75381	DIA_EX_DARIA_GRONSDEAD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Gronsdead_17_07")	SUBTITLE	Теперь все изменится...	Ňĺďĺđü âńĺ čçěĺíčňń˙...
105225	3208	248584	DIA_EX_DARIA_HAKOCAMEAGAIN	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Вижу, что Хако вернулся.	Âčćó, ÷ňî Őŕęî âĺđíóëń˙.
105226	-1	75384	DIA_EX_DARIA_HAKOCAMEAGAIN_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Daria_Hakocameagain_15_00")	SUBTITLE	Вижу, что Хако вернулся.	Âčćó, ÷ňî Őŕęî âĺđíóëń˙.
105227	-1	75384	DIA_EX_DARIA_HAKOCAMEAGAIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Hakocameagain_17_01")	SUBTITLE	Ну, а что мне делать?	Íó, ŕ ÷ňî ěíĺ äĺëŕňü?
105228	-1	75384	DIA_EX_DARIA_HAKOCAMEAGAIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Hakocameagain_17_02")	SUBTITLE	Муж мертв, и мне нужно как-то жить.	Ěóć ěĺđňâ, č ěíĺ íóćíî ęŕę-ňî ćčňü.
105229	-1	75384	DIA_EX_DARIA_HAKOCAMEAGAIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Hakocameagain_17_03")	SUBTITLE	Я рассчитываю только на арендную плату от Хако.	ß đŕńń÷čňűâŕţ ňîëüęî íŕ ŕđĺíäíóţ ďëŕňó îň Őŕęî.
105230	-1	75384	DIA_EX_DARIA_HAKOCAMEAGAIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Hakocameagain_17_04")	SUBTITLE	Страшно подумать.	Ńňđŕříî ďîäóěŕňü.
105231	-1	75384	DIA_EX_DARIA_HAKOCAMEAGAIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Daria_Hakocameagain_17_05")	SUBTITLE	Я теперь завишу от этого ублюдка.	ß ňĺďĺđü çŕâčřó îň ýňîăî óáëţäęŕ.
105232	-1	75387	DIA_EX_EMMA_EXIT_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Emma_Exit_15_00")	SUBTITLE	Скорейшего выздоровления.	Ńęîđĺéřĺăî âűçäîđîâëĺíč˙.
